"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"13/01/2023 15:00:00 - 13/01/2023 16:00:00","CTA|EE","Biomass","59.80"
"13/01/2023 16:00:00 - 13/01/2023 17:00:00","CTA|EE","Biomass","66.10"
"13/01/2023 17:00:00 - 13/01/2023 18:00:00","CTA|EE","Biomass","62.70"
"13/01/2023 18:00:00 - 13/01/2023 19:00:00","CTA|EE","Biomass","59.50"
"13/01/2023 19:00:00 - 13/01/2023 20:00:00","CTA|EE","Biomass","58.70"
"13/01/2023 20:00:00 - 13/01/2023 21:00:00","CTA|EE","Biomass","57.90"
"13/01/2023 21:00:00 - 13/01/2023 22:00:00","CTA|EE","Biomass","50.80"
"13/01/2023 22:00:00 - 13/01/2023 23:00:00","CTA|EE","Biomass","52.00"
"13/01/2023 23:00:00 - 14/01/2023 00:00:00","CTA|EE","Biomass","56.40"
"14/01/2023 00:00:00 - 14/01/2023 01:00:00","CTA|EE","Biomass","58.00"
"14/01/2023 01:00:00 - 14/01/2023 02:00:00","CTA|EE","Biomass","59.70"
"14/01/2023 02:00:00 - 14/01/2023 03:00:00","CTA|EE","Biomass","57.80"
"14/01/2023 03:00:00 - 14/01/2023 04:00:00","CTA|EE","Biomass","55.00"
"14/01/2023 04:00:00 - 14/01/2023 05:00:00","CTA|EE","Biomass","51.90"
"14/01/2023 05:00:00 - 14/01/2023 06:00:00","CTA|EE","Biomass","51.60"
"14/01/2023 06:00:00 - 14/01/2023 07:00:00","CTA|EE","Biomass","51.20"
"14/01/2023 07:00:00 - 14/01/2023 08:00:00","CTA|EE","Biomass","48.90"
"14/01/2023 08:00:00 - 14/01/2023 09:00:00","CTA|EE","Biomass","46.90"
"14/01/2023 09:00:00 - 14/01/2023 10:00:00","CTA|EE","Biomass","46.50"
"14/01/2023 10:00:00 - 14/01/2023 11:00:00","CTA|EE","Biomass","48.50"
"14/01/2023 11:00:00 - 14/01/2023 12:00:00","CTA|EE","Biomass","48.80"
"14/01/2023 12:00:00 - 14/01/2023 13:00:00","CTA|EE","Biomass","48.70"
"14/01/2023 13:00:00 - 14/01/2023 14:00:00","CTA|EE","Biomass","48.80"
"14/01/2023 14:00:00 - 14/01/2023 15:00:00","CTA|EE","Biomass","51.50"
"14/01/2023 15:00:00 - 14/01/2023 16:00:00","CTA|EE","Biomass","59.50"
"14/01/2023 16:00:00 - 14/01/2023 17:00:00","CTA|EE","Biomass","59.90"
"14/01/2023 17:00:00 - 14/01/2023 18:00:00","CTA|EE","Biomass","60.00"
"14/01/2023 18:00:00 - 14/01/2023 19:00:00","CTA|EE","Biomass","59.30"
"14/01/2023 19:00:00 - 14/01/2023 20:00:00","CTA|EE","Biomass","59.30"
"14/01/2023 20:00:00 - 14/01/2023 21:00:00","CTA|EE","Biomass","59.00"
"14/01/2023 21:00:00 - 14/01/2023 22:00:00","CTA|EE","Biomass","57.70"
"14/01/2023 22:00:00 - 14/01/2023 23:00:00","CTA|EE","Biomass","52.30"
"14/01/2023 23:00:00 - 15/01/2023 00:00:00","CTA|EE","Biomass","54.80"
"15/01/2023 00:00:00 - 15/01/2023 01:00:00","CTA|EE","Biomass","54.80"
"15/01/2023 01:00:00 - 15/01/2023 02:00:00","CTA|EE","Biomass","51.70"
"15/01/2023 02:00:00 - 15/01/2023 03:00:00","CTA|EE","Biomass","48.70"
"15/01/2023 03:00:00 - 15/01/2023 04:00:00","CTA|EE","Biomass","48.50"
"15/01/2023 04:00:00 - 15/01/2023 05:00:00","CTA|EE","Biomass","48.70"
"15/01/2023 05:00:00 - 15/01/2023 06:00:00","CTA|EE","Biomass","48.70"
"15/01/2023 06:00:00 - 15/01/2023 07:00:00","CTA|EE","Biomass","49.10"
"15/01/2023 07:00:00 - 15/01/2023 08:00:00","CTA|EE","Biomass","49.30"
"15/01/2023 08:00:00 - 15/01/2023 09:00:00","CTA|EE","Biomass","49.40"
"15/01/2023 09:00:00 - 15/01/2023 10:00:00","CTA|EE","Biomass","48.80"
"15/01/2023 10:00:00 - 15/01/2023 11:00:00","CTA|EE","Biomass","48.70"
"15/01/2023 11:00:00 - 15/01/2023 12:00:00","CTA|EE","Biomass","49.10"
"15/01/2023 12:00:00 - 15/01/2023 13:00:00","CTA|EE","Biomass","49.10"
"15/01/2023 13:00:00 - 15/01/2023 14:00:00","CTA|EE","Biomass","49.10"
"15/01/2023 14:00:00 - 15/01/2023 15:00:00","CTA|EE","Biomass","49.10"
"15/01/2023 15:00:00 - 15/01/2023 16:00:00","CTA|EE","Biomass","49.20"
"15/01/2023 16:00:00 - 15/01/2023 17:00:00","CTA|EE","Biomass","49.00"
"15/01/2023 17:00:00 - 15/01/2023 18:00:00","CTA|EE","Biomass","49.00"
"15/01/2023 18:00:00 - 15/01/2023 19:00:00","CTA|EE","Biomass","49.00"
"15/01/2023 19:00:00 - 15/01/2023 20:00:00","CTA|EE","Biomass","48.60"
"15/01/2023 20:00:00 - 15/01/2023 21:00:00","CTA|EE","Biomass","48.40"
"15/01/2023 21:00:00 - 15/01/2023 22:00:00","CTA|EE","Biomass","48.60"
"15/01/2023 22:00:00 - 15/01/2023 23:00:00","CTA|EE","Biomass","48.40"
"15/01/2023 23:00:00 - 16/01/2023 00:00:00","CTA|EE","Biomass","48.40"
"16/01/2023 00:00:00 - 16/01/2023 01:00:00","CTA|EE","Biomass","48.10"
"16/01/2023 01:00:00 - 16/01/2023 02:00:00","CTA|EE","Biomass","47.80"
"16/01/2023 02:00:00 - 16/01/2023 03:00:00","CTA|EE","Biomass","45.00"
"16/01/2023 03:00:00 - 16/01/2023 04:00:00","CTA|EE","Biomass","41.80"
"16/01/2023 04:00:00 - 16/01/2023 05:00:00","CTA|EE","Biomass","38.80"
"16/01/2023 05:00:00 - 16/01/2023 06:00:00","CTA|EE","Biomass","42.30"
"16/01/2023 06:00:00 - 16/01/2023 07:00:00","CTA|EE","Biomass","52.50"
"16/01/2023 07:00:00 - 16/01/2023 08:00:00","CTA|EE","Biomass","56.60"
"16/01/2023 08:00:00 - 16/01/2023 09:00:00","CTA|EE","Biomass","59.60"
"16/01/2023 09:00:00 - 16/01/2023 10:00:00","CTA|EE","Biomass","60.90"
"16/01/2023 10:00:00 - 16/01/2023 11:00:00","CTA|EE","Biomass","60.60"
"16/01/2023 11:00:00 - 16/01/2023 12:00:00","CTA|EE","Biomass","66.00"
"16/01/2023 12:00:00 - 16/01/2023 13:00:00","CTA|EE","Biomass","60.80"
"16/01/2023 13:00:00 - 16/01/2023 14:00:00","CTA|EE","Biomass","66.40"
"16/01/2023 14:00:00 - 16/01/2023 15:00:00","CTA|EE","Biomass","67.70"
"16/01/2023 15:00:00 - 16/01/2023 16:00:00","CTA|EE","Biomass","67.30"
"16/01/2023 16:00:00 - 16/01/2023 17:00:00","CTA|EE","Biomass","68.00"
"16/01/2023 17:00:00 - 16/01/2023 18:00:00","CTA|EE","Biomass","64.30"
"16/01/2023 18:00:00 - 16/01/2023 19:00:00","CTA|EE","Biomass","52.30"
"16/01/2023 19:00:00 - 16/01/2023 20:00:00","CTA|EE","Biomass","51.10"
"16/01/2023 20:00:00 - 16/01/2023 21:00:00","CTA|EE","Biomass","51.10"
"16/01/2023 21:00:00 - 16/01/2023 22:00:00","CTA|EE","Biomass","51.10"
"16/01/2023 22:00:00 - 16/01/2023 23:00:00","CTA|EE","Biomass","48.70"
"16/01/2023 23:00:00 - 17/01/2023 00:00:00","CTA|EE","Biomass","45.10"
"17/01/2023 00:00:00 - 17/01/2023 01:00:00","CTA|EE","Biomass","46.80"
"17/01/2023 01:00:00 - 17/01/2023 02:00:00","CTA|EE","Biomass","48.60"
"17/01/2023 02:00:00 - 17/01/2023 03:00:00","CTA|EE","Biomass","50.40"
"17/01/2023 03:00:00 - 17/01/2023 04:00:00","CTA|EE","Biomass","49.10"
"17/01/2023 04:00:00 - 17/01/2023 05:00:00","CTA|EE","Biomass","46.20"
"17/01/2023 05:00:00 - 17/01/2023 06:00:00","CTA|EE","Biomass","47.80"
"17/01/2023 06:00:00 - 17/01/2023 07:00:00","CTA|EE","Biomass","56.30"
"17/01/2023 07:00:00 - 17/01/2023 08:00:00","CTA|EE","Biomass","59.90"
"17/01/2023 08:00:00 - 17/01/2023 09:00:00","CTA|EE","Biomass","62.90"
"17/01/2023 09:00:00 - 17/01/2023 10:00:00","CTA|EE","Biomass","65.00"
"17/01/2023 10:00:00 - 17/01/2023 11:00:00","CTA|EE","Biomass","62.60"
"17/01/2023 11:00:00 - 17/01/2023 12:00:00","CTA|EE","Biomass","60.80"
"17/01/2023 12:00:00 - 17/01/2023 13:00:00","CTA|EE","Biomass","63.80"
"17/01/2023 13:00:00 - 17/01/2023 14:00:00","CTA|EE","Biomass","61.10"
"17/01/2023 14:00:00 - 17/01/2023 15:00:00","CTA|EE","Biomass","59.20"
"17/01/2023 15:00:00 - 17/01/2023 16:00:00","CTA|EE","Biomass","56.70"
"17/01/2023 16:00:00 - 17/01/2023 17:00:00","CTA|EE","Biomass","56.30"
"17/01/2023 17:00:00 - 17/01/2023 18:00:00","CTA|EE","Biomass","56.50"
"17/01/2023 18:00:00 - 17/01/2023 19:00:00","CTA|EE","Biomass","52.40"
"17/01/2023 19:00:00 - 17/01/2023 20:00:00","CTA|EE","Biomass","49.00"
"17/01/2023 20:00:00 - 17/01/2023 21:00:00","CTA|EE","Biomass","45.60"
"17/01/2023 21:00:00 - 17/01/2023 22:00:00","CTA|EE","Biomass","45.90"
"17/01/2023 22:00:00 - 17/01/2023 23:00:00","CTA|EE","Biomass","44.60"
"17/01/2023 23:00:00 - 18/01/2023 00:00:00","CTA|EE","Biomass","41.70"
"18/01/2023 00:00:00 - 18/01/2023 01:00:00","CTA|EE","Biomass","42.10"
"18/01/2023 01:00:00 - 18/01/2023 02:00:00","CTA|EE","Biomass","50.30"
"18/01/2023 02:00:00 - 18/01/2023 03:00:00","CTA|EE","Biomass","55.20"
"18/01/2023 03:00:00 - 18/01/2023 04:00:00","CTA|EE","Biomass","52.10"
"18/01/2023 04:00:00 - 18/01/2023 05:00:00","CTA|EE","Biomass","48.70"
"18/01/2023 05:00:00 - 18/01/2023 06:00:00","CTA|EE","Biomass","50.80"
"18/01/2023 06:00:00 - 18/01/2023 07:00:00","CTA|EE","Biomass","61.10"
"18/01/2023 07:00:00 - 18/01/2023 08:00:00","CTA|EE","Biomass","51.30"
"18/01/2023 08:00:00 - 18/01/2023 09:00:00","CTA|EE","Biomass","50.20"
"18/01/2023 09:00:00 - 18/01/2023 10:00:00","CTA|EE","Biomass","49.70"
"18/01/2023 10:00:00 - 18/01/2023 11:00:00","CTA|EE","Biomass","50.50"
"18/01/2023 11:00:00 - 18/01/2023 12:00:00","CTA|EE","Biomass","51.50"
"18/01/2023 12:00:00 - 18/01/2023 13:00:00","CTA|EE","Biomass","51.30"
"18/01/2023 13:00:00 - 18/01/2023 14:00:00","CTA|EE","Biomass","47.70"
"18/01/2023 14:00:00 - 18/01/2023 15:00:00","CTA|EE","Biomass","48.50"
"18/01/2023 15:00:00 - 18/01/2023 16:00:00","CTA|EE","Biomass","47.00"
"18/01/2023 16:00:00 - 18/01/2023 17:00:00","CTA|EE","Biomass","47.20"
"18/01/2023 17:00:00 - 18/01/2023 18:00:00","CTA|EE","Biomass","46.80"
"18/01/2023 18:00:00 - 18/01/2023 19:00:00","CTA|EE","Biomass","49.30"
"18/01/2023 19:00:00 - 18/01/2023 20:00:00","CTA|EE","Biomass","54.70"
"18/01/2023 20:00:00 - 18/01/2023 21:00:00","CTA|EE","Biomass","63.50"
"18/01/2023 21:00:00 - 18/01/2023 22:00:00","CTA|EE","Biomass","66.80"
"18/01/2023 22:00:00 - 18/01/2023 23:00:00","CTA|EE","Biomass","60.10"
"18/01/2023 23:00:00 - 19/01/2023 00:00:00","CTA|EE","Biomass","57.40"
"19/01/2023 00:00:00 - 19/01/2023 01:00:00","CTA|EE","Biomass","57.10"
"19/01/2023 01:00:00 - 19/01/2023 02:00:00","CTA|EE","Biomass","56.50"
"19/01/2023 02:00:00 - 19/01/2023 03:00:00","CTA|EE","Biomass","58.80"
"19/01/2023 03:00:00 - 19/01/2023 04:00:00","CTA|EE","Biomass","60.80"
"19/01/2023 04:00:00 - 19/01/2023 05:00:00","CTA|EE","Biomass","58.90"
"19/01/2023 05:00:00 - 19/01/2023 06:00:00","CTA|EE","Biomass","63.50"
"19/01/2023 06:00:00 - 19/01/2023 07:00:00","CTA|EE","Biomass","67.50"
"19/01/2023 07:00:00 - 19/01/2023 08:00:00","CTA|EE","Biomass","68.60"
"19/01/2023 08:00:00 - 19/01/2023 09:00:00","CTA|EE","Biomass","67.60"
"19/01/2023 09:00:00 - 19/01/2023 10:00:00","CTA|EE","Biomass","66.70"
"19/01/2023 10:00:00 - 19/01/2023 11:00:00","CTA|EE","Biomass","65.10"
"19/01/2023 11:00:00 - 19/01/2023 12:00:00","CTA|EE","Biomass","66.40"
"19/01/2023 12:00:00 - 19/01/2023 13:00:00","CTA|EE","Biomass","67.20"
"19/01/2023 13:00:00 - 19/01/2023 14:00:00","CTA|EE","Biomass","68.60"
"19/01/2023 14:00:00 - 19/01/2023 15:00:00","CTA|EE","Biomass","67.00"
"19/01/2023 15:00:00 - 19/01/2023 16:00:00","CTA|EE","Biomass","68.50"
"19/01/2023 16:00:00 - 19/01/2023 17:00:00","CTA|EE","Biomass","68.70"
"19/01/2023 17:00:00 - 19/01/2023 18:00:00","CTA|EE","Biomass","68.80"
"19/01/2023 18:00:00 - 19/01/2023 19:00:00","CTA|EE","Biomass","68.90"
"19/01/2023 19:00:00 - 19/01/2023 20:00:00","CTA|EE","Biomass","69.00"
"19/01/2023 20:00:00 - 19/01/2023 21:00:00","CTA|EE","Biomass","71.70"
"19/01/2023 21:00:00 - 19/01/2023 22:00:00","CTA|EE","Biomass","72.90"
"19/01/2023 22:00:00 - 19/01/2023 23:00:00","CTA|EE","Biomass","72.70"
"19/01/2023 23:00:00 - 20/01/2023 00:00:00","CTA|EE","Biomass","61.70"
"20/01/2023 00:00:00 - 20/01/2023 01:00:00","CTA|EE","Biomass","59.40"
"20/01/2023 01:00:00 - 20/01/2023 02:00:00","CTA|EE","Biomass","61.20"
"20/01/2023 02:00:00 - 20/01/2023 03:00:00","CTA|EE","Biomass","63.30"
"20/01/2023 03:00:00 - 20/01/2023 04:00:00","CTA|EE","Biomass","62.60"
"20/01/2023 04:00:00 - 20/01/2023 05:00:00","CTA|EE","Biomass","66.60"
"20/01/2023 05:00:00 - 20/01/2023 06:00:00","CTA|EE","Biomass","69.10"
"20/01/2023 06:00:00 - 20/01/2023 07:00:00","CTA|EE","Biomass","70.60"
"20/01/2023 07:00:00 - 20/01/2023 08:00:00","CTA|EE","Biomass","71.30"
"20/01/2023 08:00:00 - 20/01/2023 09:00:00","CTA|EE","Biomass","71.40"
"20/01/2023 09:00:00 - 20/01/2023 10:00:00","CTA|EE","Biomass","71.60"
"20/01/2023 10:00:00 - 20/01/2023 11:00:00","CTA|EE","Biomass","71.60"
"20/01/2023 11:00:00 - 20/01/2023 12:00:00","CTA|EE","Biomass","71.70"
"20/01/2023 12:00:00 - 20/01/2023 13:00:00","CTA|EE","Biomass","71.60"
"20/01/2023 13:00:00 - 20/01/2023 14:00:00","CTA|EE","Biomass","71.70"
"20/01/2023 14:00:00 - 20/01/2023 15:00:00","CTA|EE","Biomass","71.50"
"20/01/2023 15:00:00 - 20/01/2023 16:00:00","CTA|EE","Biomass","71.60"
"20/01/2023 16:00:00 - 20/01/2023 17:00:00","CTA|EE","Biomass","71.30"
"20/01/2023 17:00:00 - 20/01/2023 18:00:00","CTA|EE","Biomass","71.40"
"20/01/2023 18:00:00 - 20/01/2023 19:00:00","CTA|EE","Biomass","71.70"
"20/01/2023 19:00:00 - 20/01/2023 20:00:00","CTA|EE","Biomass","71.80"
"20/01/2023 20:00:00 - 20/01/2023 21:00:00","CTA|EE","Biomass","70.70"
"20/01/2023 21:00:00 - 20/01/2023 22:00:00","CTA|EE","Biomass","69.90"
"20/01/2023 22:00:00 - 20/01/2023 23:00:00","CTA|EE","Biomass","67.90"
"20/01/2023 23:00:00 - 21/01/2023 00:00:00","CTA|EE","Biomass","53.50"
"21/01/2023 00:00:00 - 21/01/2023 01:00:00","CTA|EE","Biomass","42.50"
"21/01/2023 01:00:00 - 21/01/2023 02:00:00","CTA|EE","Biomass","42.00"
"21/01/2023 02:00:00 - 21/01/2023 03:00:00","CTA|EE","Biomass","41.20"
"21/01/2023 03:00:00 - 21/01/2023 04:00:00","CTA|EE","Biomass","41.70"
"21/01/2023 04:00:00 - 21/01/2023 05:00:00","CTA|EE","Biomass","39.80"
"21/01/2023 05:00:00 - 21/01/2023 06:00:00","CTA|EE","Biomass","39.60"
"21/01/2023 06:00:00 - 21/01/2023 07:00:00","CTA|EE","Biomass","39.60"
"21/01/2023 07:00:00 - 21/01/2023 08:00:00","CTA|EE","Biomass","41.10"
"21/01/2023 08:00:00 - 21/01/2023 09:00:00","CTA|EE","Biomass","43.10"
"21/01/2023 09:00:00 - 21/01/2023 10:00:00","CTA|EE","Biomass","43.40"
"21/01/2023 10:00:00 - 21/01/2023 11:00:00","CTA|EE","Biomass","43.50"
"21/01/2023 11:00:00 - 21/01/2023 12:00:00","CTA|EE","Biomass","43.40"
"21/01/2023 12:00:00 - 21/01/2023 13:00:00","CTA|EE","Biomass","43.60"
"21/01/2023 13:00:00 - 21/01/2023 14:00:00","CTA|EE","Biomass","43.10"
"21/01/2023 14:00:00 - 21/01/2023 15:00:00","CTA|EE","Biomass","42.90"
"21/01/2023 15:00:00 - 21/01/2023 16:00:00","CTA|EE","Biomass","43.10"
"21/01/2023 16:00:00 - 21/01/2023 17:00:00","CTA|EE","Biomass","43.10"
"21/01/2023 17:00:00 - 21/01/2023 18:00:00","CTA|EE","Biomass","43.10"
"21/01/2023 18:00:00 - 21/01/2023 19:00:00","CTA|EE","Biomass","43.00"
"21/01/2023 19:00:00 - 21/01/2023 20:00:00","CTA|EE","Biomass","42.80"
"21/01/2023 20:00:00 - 21/01/2023 21:00:00","CTA|EE","Biomass","43.00"
"21/01/2023 21:00:00 - 21/01/2023 22:00:00","CTA|EE","Biomass","41.90"
"21/01/2023 22:00:00 - 21/01/2023 23:00:00","CTA|EE","Biomass","41.00"
"21/01/2023 23:00:00 - 22/01/2023 00:00:00","CTA|EE","Biomass","39.80"
"22/01/2023 00:00:00 - 22/01/2023 01:00:00","CTA|EE","Biomass","35.00"
"22/01/2023 01:00:00 - 22/01/2023 02:00:00","CTA|EE","Biomass","29.90"
"22/01/2023 02:00:00 - 22/01/2023 03:00:00","CTA|EE","Biomass","35.00"
"22/01/2023 03:00:00 - 22/01/2023 04:00:00","CTA|EE","Biomass","42.80"
"22/01/2023 04:00:00 - 22/01/2023 05:00:00","CTA|EE","Biomass","42.40"
"22/01/2023 05:00:00 - 22/01/2023 06:00:00","CTA|EE","Biomass","43.10"
"22/01/2023 06:00:00 - 22/01/2023 07:00:00","CTA|EE","Biomass","35.00"
"22/01/2023 07:00:00 - 22/01/2023 08:00:00","CTA|EE","Biomass","30.80"
"22/01/2023 08:00:00 - 22/01/2023 09:00:00","CTA|EE","Biomass","34.50"
"22/01/2023 09:00:00 - 22/01/2023 10:00:00","CTA|EE","Biomass","43.00"
"22/01/2023 10:00:00 - 22/01/2023 11:00:00","CTA|EE","Biomass","43.10"
"22/01/2023 11:00:00 - 22/01/2023 12:00:00","CTA|EE","Biomass","42.70"
"22/01/2023 12:00:00 - 22/01/2023 13:00:00","CTA|EE","Biomass","42.30"
"22/01/2023 13:00:00 - 22/01/2023 14:00:00","CTA|EE","Biomass","42.20"
"22/01/2023 14:00:00 - 22/01/2023 15:00:00","CTA|EE","Biomass","42.30"
"22/01/2023 15:00:00 - 22/01/2023 16:00:00","CTA|EE","Biomass","42.70"
"22/01/2023 16:00:00 - 22/01/2023 17:00:00","CTA|EE","Biomass","42.90"
"22/01/2023 17:00:00 - 22/01/2023 18:00:00","CTA|EE","Biomass","43.30"
"22/01/2023 18:00:00 - 22/01/2023 19:00:00","CTA|EE","Biomass","43.30"
"22/01/2023 19:00:00 - 22/01/2023 20:00:00","CTA|EE","Biomass","43.40"
"22/01/2023 20:00:00 - 22/01/2023 21:00:00","CTA|EE","Biomass","42.90"
"22/01/2023 21:00:00 - 22/01/2023 22:00:00","CTA|EE","Biomass","42.10"
"22/01/2023 22:00:00 - 22/01/2023 23:00:00","CTA|EE","Biomass","40.80"
"22/01/2023 23:00:00 - 23/01/2023 00:00:00","CTA|EE","Biomass","39.50"
"23/01/2023 00:00:00 - 23/01/2023 01:00:00","CTA|EE","Biomass","40.30"
"23/01/2023 01:00:00 - 23/01/2023 02:00:00","CTA|EE","Biomass","39.00"
"23/01/2023 02:00:00 - 23/01/2023 03:00:00","CTA|EE","Biomass","38.60"
"23/01/2023 03:00:00 - 23/01/2023 04:00:00","CTA|EE","Biomass","42.60"
"23/01/2023 04:00:00 - 23/01/2023 05:00:00","CTA|EE","Biomass","45.70"
"23/01/2023 05:00:00 - 23/01/2023 06:00:00","CTA|EE","Biomass","50.00"
"23/01/2023 06:00:00 - 23/01/2023 07:00:00","CTA|EE","Biomass","61.30"
"23/01/2023 07:00:00 - 23/01/2023 08:00:00","CTA|EE","Biomass","66.80"
"23/01/2023 08:00:00 - 23/01/2023 09:00:00","CTA|EE","Biomass","66.40"
"23/01/2023 09:00:00 - 23/01/2023 10:00:00","CTA|EE","Biomass","70.40"
"23/01/2023 10:00:00 - 23/01/2023 11:00:00","CTA|EE","Biomass","70.80"
"23/01/2023 11:00:00 - 23/01/2023 12:00:00","CTA|EE","Biomass","71.60"
"23/01/2023 12:00:00 - 23/01/2023 13:00:00","CTA|EE","Biomass","71.80"
"23/01/2023 13:00:00 - 23/01/2023 14:00:00","CTA|EE","Biomass","71.70"
"23/01/2023 14:00:00 - 23/01/2023 15:00:00","CTA|EE","Biomass","71.80"
"23/01/2023 15:00:00 - 23/01/2023 16:00:00","CTA|EE","Biomass","71.70"
"23/01/2023 16:00:00 - 23/01/2023 17:00:00","CTA|EE","Biomass","71.80"
"23/01/2023 17:00:00 - 23/01/2023 18:00:00","CTA|EE","Biomass","71.80"
"23/01/2023 18:00:00 - 23/01/2023 19:00:00","CTA|EE","Biomass","71.90"
"23/01/2023 19:00:00 - 23/01/2023 20:00:00","CTA|EE","Biomass","71.30"
"23/01/2023 20:00:00 - 23/01/2023 21:00:00","CTA|EE","Biomass","66.60"
"23/01/2023 21:00:00 - 23/01/2023 22:00:00","CTA|EE","Biomass","65.20"
"23/01/2023 22:00:00 - 23/01/2023 23:00:00","CTA|EE","Biomass","60.70"
"23/01/2023 23:00:00 - 24/01/2023 00:00:00","CTA|EE","Biomass","58.10"
"24/01/2023 00:00:00 - 24/01/2023 01:00:00","CTA|EE","Biomass","58.80"
"24/01/2023 01:00:00 - 24/01/2023 02:00:00","CTA|EE","Biomass","56.60"
"24/01/2023 02:00:00 - 24/01/2023 03:00:00","CTA|EE","Biomass","57.30"
"24/01/2023 03:00:00 - 24/01/2023 04:00:00","CTA|EE","Biomass","59.60"
"24/01/2023 04:00:00 - 24/01/2023 05:00:00","CTA|EE","Biomass","58.70"
"24/01/2023 05:00:00 - 24/01/2023 06:00:00","CTA|EE","Biomass","67.30"
"24/01/2023 06:00:00 - 24/01/2023 07:00:00","CTA|EE","Biomass","62.90"
"24/01/2023 07:00:00 - 24/01/2023 08:00:00","CTA|EE","Biomass","70.40"
"24/01/2023 08:00:00 - 24/01/2023 09:00:00","CTA|EE","Biomass","72.40"
"24/01/2023 09:00:00 - 24/01/2023 10:00:00","CTA|EE","Biomass","72.70"
"24/01/2023 10:00:00 - 24/01/2023 11:00:00","CTA|EE","Biomass","72.50"
"24/01/2023 11:00:00 - 24/01/2023 12:00:00","CTA|EE","Biomass","72.60"
"24/01/2023 12:00:00 - 24/01/2023 13:00:00","CTA|EE","Biomass","72.80"
"24/01/2023 13:00:00 - 24/01/2023 14:00:00","CTA|EE","Biomass","72.70"
"24/01/2023 14:00:00 - 24/01/2023 15:00:00","CTA|EE","Biomass","72.30"
"24/01/2023 15:00:00 - 24/01/2023 16:00:00","CTA|EE","Biomass","72.10"
"24/01/2023 16:00:00 - 24/01/2023 17:00:00","CTA|EE","Biomass","70.90"
"24/01/2023 17:00:00 - 24/01/2023 18:00:00","CTA|EE","Biomass","72.00"
"24/01/2023 18:00:00 - 24/01/2023 19:00:00","CTA|EE","Biomass","71.10"
"24/01/2023 19:00:00 - 24/01/2023 20:00:00","CTA|EE","Biomass","69.40"
"24/01/2023 20:00:00 - 24/01/2023 21:00:00","CTA|EE","Biomass","64.50"
"24/01/2023 21:00:00 - 24/01/2023 22:00:00","CTA|EE","Biomass","44.00"
"24/01/2023 22:00:00 - 24/01/2023 23:00:00","CTA|EE","Biomass","33.10"
"24/01/2023 23:00:00 - 25/01/2023 00:00:00","CTA|EE","Biomass","38.70"
"25/01/2023 00:00:00 - 25/01/2023 01:00:00","CTA|EE","Biomass","39.50"
"25/01/2023 01:00:00 - 25/01/2023 02:00:00","CTA|EE","Biomass","44.80"
"25/01/2023 02:00:00 - 25/01/2023 03:00:00","CTA|EE","Biomass","51.10"
"25/01/2023 03:00:00 - 25/01/2023 04:00:00","CTA|EE","Biomass","54.20"
"25/01/2023 04:00:00 - 25/01/2023 05:00:00","CTA|EE","Biomass","48.70"
"25/01/2023 05:00:00 - 25/01/2023 06:00:00","CTA|EE","Biomass","45.70"
"25/01/2023 06:00:00 - 25/01/2023 07:00:00","CTA|EE","Biomass","55.20"
"25/01/2023 07:00:00 - 25/01/2023 08:00:00","CTA|EE","Biomass","66.50"
"25/01/2023 08:00:00 - 25/01/2023 09:00:00","CTA|EE","Biomass","68.70"
"25/01/2023 09:00:00 - 25/01/2023 10:00:00","CTA|EE","Biomass","68.40"
"25/01/2023 10:00:00 - 25/01/2023 11:00:00","CTA|EE","Biomass","67.70"
"25/01/2023 11:00:00 - 25/01/2023 12:00:00","CTA|EE","Biomass","69.50"
"25/01/2023 12:00:00 - 25/01/2023 13:00:00","CTA|EE","Biomass","69.80"
"25/01/2023 13:00:00 - 25/01/2023 14:00:00","CTA|EE","Biomass","69.90"
"25/01/2023 14:00:00 - 25/01/2023 15:00:00","CTA|EE","Biomass","69.90"
"25/01/2023 15:00:00 - 25/01/2023 16:00:00","CTA|EE","Biomass","69.70"
"25/01/2023 16:00:00 - 25/01/2023 17:00:00","CTA|EE","Biomass","69.80"
"25/01/2023 17:00:00 - 25/01/2023 18:00:00","CTA|EE","Biomass","69.90"
"25/01/2023 18:00:00 - 25/01/2023 19:00:00","CTA|EE","Biomass","69.80"
"25/01/2023 19:00:00 - 25/01/2023 20:00:00","CTA|EE","Biomass","68.90"
"25/01/2023 20:00:00 - 25/01/2023 21:00:00","CTA|EE","Biomass","62.00"
"25/01/2023 21:00:00 - 25/01/2023 22:00:00","CTA|EE","Biomass","51.80"
"25/01/2023 22:00:00 - 25/01/2023 23:00:00","CTA|EE","Biomass","47.40"
"25/01/2023 23:00:00 - 26/01/2023 00:00:00","CTA|EE","Biomass","41.60"
"26/01/2023 00:00:00 - 26/01/2023 01:00:00","CTA|EE","Biomass","45.80"
"26/01/2023 01:00:00 - 26/01/2023 02:00:00","CTA|EE","Biomass","45.50"
"26/01/2023 02:00:00 - 26/01/2023 03:00:00","CTA|EE","Biomass","48.30"
"26/01/2023 03:00:00 - 26/01/2023 04:00:00","CTA|EE","Biomass","53.20"
"26/01/2023 04:00:00 - 26/01/2023 05:00:00","CTA|EE","Biomass","58.00"
"26/01/2023 05:00:00 - 26/01/2023 06:00:00","CTA|EE","Biomass","63.70"
