"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"21/10/2024 12:00:00 - 21/10/2024 13:00:00","CTA|EE","Solar","132.90"
"21/10/2024 13:00:00 - 21/10/2024 14:00:00","CTA|EE","Solar","113.50"
"21/10/2024 14:00:00 - 21/10/2024 15:00:00","CTA|EE","Solar","71.70"
"21/10/2024 15:00:00 - 21/10/2024 16:00:00","CTA|EE","Solar","24.20"
"21/10/2024 16:00:00 - 21/10/2024 17:00:00","CTA|EE","Solar","4.00"
"21/10/2024 17:00:00 - 21/10/2024 18:00:00","CTA|EE","Solar","2.10"
"21/10/2024 18:00:00 - 21/10/2024 19:00:00","CTA|EE","Solar","2.90"
"21/10/2024 19:00:00 - 21/10/2024 20:00:00","CTA|EE","Solar","0.80"
"21/10/2024 20:00:00 - 21/10/2024 21:00:00","CTA|EE","Solar","0.40"
"21/10/2024 21:00:00 - 21/10/2024 22:00:00","CTA|EE","Solar","0.60"
"21/10/2024 22:00:00 - 21/10/2024 23:00:00","CTA|EE","Solar","0.60"
"21/10/2024 23:00:00 - 22/10/2024 00:00:00","CTA|EE","Solar","0.50"
"22/10/2024 00:00:00 - 22/10/2024 01:00:00","CTA|EE","Solar","1.10"
"22/10/2024 01:00:00 - 22/10/2024 02:00:00","CTA|EE","Solar","0.80"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","CTA|EE","Solar","0.80"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","CTA|EE","Solar","0.50"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","CTA|EE","Solar","0.80"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","CTA|EE","Solar","0.60"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","CTA|EE","Solar","0.60"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","CTA|EE","Solar","15.40"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","CTA|EE","Solar","73.70"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","CTA|EE","Solar","179.10"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","CTA|EE","Solar","236.30"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","CTA|EE","Solar","155.80"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","CTA|EE","Solar","74.00"
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","CTA|EE","Solar","62.20"
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","CTA|EE","Solar","46.20"
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","CTA|EE","Solar","22.70"
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","CTA|EE","Solar","4.90"
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","CTA|EE","Solar","1.60"
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","CTA|EE","Solar","2.10"
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","CTA|EE","Solar","0.60"
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","CTA|EE","Solar","0.60"
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","CTA|EE","Solar","0.50"
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","CTA|EE","Solar","0.40"
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","CTA|EE","Solar","0.50"
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","CTA|EE","Solar","0.70"
"23/10/2024 01:00:00 - 23/10/2024 02:00:00","CTA|EE","Solar","0.70"
"23/10/2024 02:00:00 - 23/10/2024 03:00:00","CTA|EE","Solar","0.90"
"23/10/2024 03:00:00 - 23/10/2024 04:00:00","CTA|EE","Solar","0.40"
"23/10/2024 04:00:00 - 23/10/2024 05:00:00","CTA|EE","Solar","0.40"
"23/10/2024 05:00:00 - 23/10/2024 06:00:00","CTA|EE","Solar","0.80"
"23/10/2024 06:00:00 - 23/10/2024 07:00:00","CTA|EE","Solar","1.20"
"23/10/2024 07:00:00 - 23/10/2024 08:00:00","CTA|EE","Solar","12.60"
"23/10/2024 08:00:00 - 23/10/2024 09:00:00","CTA|EE","Solar","84.50"
"23/10/2024 09:00:00 - 23/10/2024 10:00:00","CTA|EE","Solar","197.80"
"23/10/2024 10:00:00 - 23/10/2024 11:00:00","CTA|EE","Solar","336.60"
"23/10/2024 11:00:00 - 23/10/2024 12:00:00","CTA|EE","Solar","435.80"
"23/10/2024 12:00:00 - 23/10/2024 13:00:00","CTA|EE","Solar","499.30"
"23/10/2024 13:00:00 - 23/10/2024 14:00:00","CTA|EE","Solar","462.20"
"23/10/2024 14:00:00 - 23/10/2024 15:00:00","CTA|EE","Solar","369.10"
"23/10/2024 15:00:00 - 23/10/2024 16:00:00","CTA|EE","Solar","165.40"
"23/10/2024 16:00:00 - 23/10/2024 17:00:00","CTA|EE","Solar","19.60"
"23/10/2024 17:00:00 - 23/10/2024 18:00:00","CTA|EE","Solar","1.00"
"23/10/2024 18:00:00 - 23/10/2024 19:00:00","CTA|EE","Solar","3.50"
"23/10/2024 19:00:00 - 23/10/2024 20:00:00","CTA|EE","Solar","2.50"
"23/10/2024 20:00:00 - 23/10/2024 21:00:00","CTA|EE","Solar","1.40"
"23/10/2024 21:00:00 - 23/10/2024 22:00:00","CTA|EE","Solar","0.50"
"23/10/2024 22:00:00 - 23/10/2024 23:00:00","CTA|EE","Solar","0.60"
"23/10/2024 23:00:00 - 24/10/2024 00:00:00","CTA|EE","Solar","0.40"
"24/10/2024 00:00:00 - 24/10/2024 01:00:00","CTA|EE","Solar","0.40"
"24/10/2024 01:00:00 - 24/10/2024 02:00:00","CTA|EE","Solar","0.40"
"24/10/2024 02:00:00 - 24/10/2024 03:00:00","CTA|EE","Solar","0.40"
"24/10/2024 03:00:00 - 24/10/2024 04:00:00","CTA|EE","Solar","0.30"
"24/10/2024 04:00:00 - 24/10/2024 05:00:00","CTA|EE","Solar","0.40"
"24/10/2024 05:00:00 - 24/10/2024 06:00:00","CTA|EE","Solar","0.80"
"24/10/2024 06:00:00 - 24/10/2024 07:00:00","CTA|EE","Solar","0.80"
"24/10/2024 07:00:00 - 24/10/2024 08:00:00","CTA|EE","Solar","15.00"
"24/10/2024 08:00:00 - 24/10/2024 09:00:00","CTA|EE","Solar","79.70"
"24/10/2024 09:00:00 - 24/10/2024 10:00:00","CTA|EE","Solar","158.30"
"24/10/2024 10:00:00 - 24/10/2024 11:00:00","CTA|EE","Solar","231.10"
"24/10/2024 11:00:00 - 24/10/2024 12:00:00","CTA|EE","Solar","266.70"
"24/10/2024 12:00:00 - 24/10/2024 13:00:00","CTA|EE","Solar","229.90"
"24/10/2024 13:00:00 - 24/10/2024 14:00:00","CTA|EE","Solar","228.20"
"24/10/2024 14:00:00 - 24/10/2024 15:00:00","CTA|EE","Solar","237.30"
"24/10/2024 15:00:00 - 24/10/2024 16:00:00","CTA|EE","Solar","128.00"
"24/10/2024 16:00:00 - 24/10/2024 17:00:00","CTA|EE","Solar","15.30"
"24/10/2024 17:00:00 - 24/10/2024 18:00:00","CTA|EE","Solar","2.20"
"24/10/2024 18:00:00 - 24/10/2024 19:00:00","CTA|EE","Solar","4.30"
"24/10/2024 19:00:00 - 24/10/2024 20:00:00","CTA|EE","Solar","2.20"
"24/10/2024 20:00:00 - 24/10/2024 21:00:00","CTA|EE","Solar","0.80"
"24/10/2024 21:00:00 - 24/10/2024 22:00:00","CTA|EE","Solar","0.70"
"24/10/2024 22:00:00 - 24/10/2024 23:00:00","CTA|EE","Solar","0.50"
"24/10/2024 23:00:00 - 25/10/2024 00:00:00","CTA|EE","Solar","0.50"
"25/10/2024 00:00:00 - 25/10/2024 01:00:00","CTA|EE","Solar","0.30"
"25/10/2024 01:00:00 - 25/10/2024 02:00:00","CTA|EE","Solar","0.50"
"25/10/2024 02:00:00 - 25/10/2024 03:00:00","CTA|EE","Solar","0.50"
"25/10/2024 03:00:00 - 25/10/2024 04:00:00","CTA|EE","Solar","0.40"
"25/10/2024 04:00:00 - 25/10/2024 05:00:00","CTA|EE","Solar","0.50"
"25/10/2024 05:00:00 - 25/10/2024 06:00:00","CTA|EE","Solar","0.30"
"25/10/2024 06:00:00 - 25/10/2024 07:00:00","CTA|EE","Solar","0.60"
"25/10/2024 07:00:00 - 25/10/2024 08:00:00","CTA|EE","Solar","6.40"
"25/10/2024 08:00:00 - 25/10/2024 09:00:00","CTA|EE","Solar","42.10"
"25/10/2024 09:00:00 - 25/10/2024 10:00:00","CTA|EE","Solar","134.70"
"25/10/2024 10:00:00 - 25/10/2024 11:00:00","CTA|EE","Solar","227.00"
"25/10/2024 11:00:00 - 25/10/2024 12:00:00","CTA|EE","Solar","277.40"
"25/10/2024 12:00:00 - 25/10/2024 13:00:00","CTA|EE","Solar","238.70"
"25/10/2024 13:00:00 - 25/10/2024 14:00:00","CTA|EE","Solar","169.20"
"25/10/2024 14:00:00 - 25/10/2024 15:00:00","CTA|EE","Solar","133.30"
"25/10/2024 15:00:00 - 25/10/2024 16:00:00","CTA|EE","Solar","74.90"
"25/10/2024 16:00:00 - 25/10/2024 17:00:00","CTA|EE","Solar","10.10"
"25/10/2024 17:00:00 - 25/10/2024 18:00:00","CTA|EE","Solar","1.50"
"25/10/2024 18:00:00 - 25/10/2024 19:00:00","CTA|EE","Solar","2.40"
"25/10/2024 19:00:00 - 25/10/2024 20:00:00","CTA|EE","Solar","0.60"
"25/10/2024 20:00:00 - 25/10/2024 21:00:00","CTA|EE","Solar","0.60"
"25/10/2024 21:00:00 - 25/10/2024 22:00:00","CTA|EE","Solar","0.50"
"25/10/2024 22:00:00 - 25/10/2024 23:00:00","CTA|EE","Solar","1.30"
"25/10/2024 23:00:00 - 26/10/2024 00:00:00","CTA|EE","Solar","1.00"
"26/10/2024 00:00:00 - 26/10/2024 01:00:00","CTA|EE","Solar","0.70"
"26/10/2024 01:00:00 - 26/10/2024 02:00:00","CTA|EE","Solar","0.50"
"26/10/2024 02:00:00 - 26/10/2024 03:00:00","CTA|EE","Solar","0.50"
"26/10/2024 03:00:00 - 26/10/2024 04:00:00","CTA|EE","Solar","0.20"
"26/10/2024 04:00:00 - 26/10/2024 05:00:00","CTA|EE","Solar","0.20"
"26/10/2024 05:00:00 - 26/10/2024 06:00:00","CTA|EE","Solar","0.20"
"26/10/2024 06:00:00 - 26/10/2024 07:00:00","CTA|EE","Solar","0.50"
"26/10/2024 07:00:00 - 26/10/2024 08:00:00","CTA|EE","Solar","3.20"
"26/10/2024 08:00:00 - 26/10/2024 09:00:00","CTA|EE","Solar","17.70"
"26/10/2024 09:00:00 - 26/10/2024 10:00:00","CTA|EE","Solar","39.60"
"26/10/2024 10:00:00 - 26/10/2024 11:00:00","CTA|EE","Solar","67.40"
"26/10/2024 11:00:00 - 26/10/2024 12:00:00","CTA|EE","Solar","94.40"
"26/10/2024 12:00:00 - 26/10/2024 13:00:00","CTA|EE","Solar","112.20"
"26/10/2024 13:00:00 - 26/10/2024 14:00:00","CTA|EE","Solar","82.90"
"26/10/2024 14:00:00 - 26/10/2024 15:00:00","CTA|EE","Solar","49.90"
"26/10/2024 15:00:00 - 26/10/2024 16:00:00","CTA|EE","Solar","29.80"
"26/10/2024 16:00:00 - 26/10/2024 17:00:00","CTA|EE","Solar","4.50"
"26/10/2024 17:00:00 - 26/10/2024 18:00:00","CTA|EE","Solar","1.00"
"26/10/2024 18:00:00 - 26/10/2024 19:00:00","CTA|EE","Solar","2.00"
"26/10/2024 19:00:00 - 26/10/2024 20:00:00","CTA|EE","Solar","1.00"
"26/10/2024 20:00:00 - 26/10/2024 21:00:00","CTA|EE","Solar","0.30"
"26/10/2024 21:00:00 - 26/10/2024 22:00:00","CTA|EE","Solar","0.30"
"26/10/2024 22:00:00 - 26/10/2024 23:00:00","CTA|EE","Solar","0.40"
"26/10/2024 23:00:00 - 27/10/2024 00:00:00","CTA|EE","Solar","1.20"
"27/10/2024 00:00:00 - 27/10/2024 01:00:00","CTA|EE","Solar","0.50"
"27/10/2024 01:00:00 - 27/10/2024 02:00:00 (CEST)","CTA|EE","Solar","0.30"
"27/10/2024 02:00:00 (CEST) - 27/10/2024 02:00:00 (CET)","CTA|EE","Solar","0.40"
"27/10/2024 02:00:00 (CET) - 27/10/2024 03:00:00","CTA|EE","Solar","0.40"
"27/10/2024 03:00:00 - 27/10/2024 04:00:00","CTA|EE","Solar","0.20"
"27/10/2024 04:00:00 - 27/10/2024 05:00:00","CTA|EE","Solar","0.60"
"27/10/2024 05:00:00 - 27/10/2024 06:00:00","CTA|EE","Solar","0.40"
"27/10/2024 06:00:00 - 27/10/2024 07:00:00","CTA|EE","Solar","2.20"
"27/10/2024 07:00:00 - 27/10/2024 08:00:00","CTA|EE","Solar","23.50"
"27/10/2024 08:00:00 - 27/10/2024 09:00:00","CTA|EE","Solar","54.40"
"27/10/2024 09:00:00 - 27/10/2024 10:00:00","CTA|EE","Solar","68.30"
"27/10/2024 10:00:00 - 27/10/2024 11:00:00","CTA|EE","Solar","78.20"
"27/10/2024 11:00:00 - 27/10/2024 12:00:00","CTA|EE","Solar","92.50"
"27/10/2024 12:00:00 - 27/10/2024 13:00:00","CTA|EE","Solar","78.60"
"27/10/2024 13:00:00 - 27/10/2024 14:00:00","CTA|EE","Solar","49.00"
"27/10/2024 14:00:00 - 27/10/2024 15:00:00","CTA|EE","Solar","25.10"
"27/10/2024 15:00:00 - 27/10/2024 16:00:00","CTA|EE","Solar","1.90"
"27/10/2024 16:00:00 - 27/10/2024 17:00:00","CTA|EE","Solar","0.30"
"27/10/2024 17:00:00 - 27/10/2024 18:00:00","CTA|EE","Solar","1.00"
"27/10/2024 18:00:00 - 27/10/2024 19:00:00","CTA|EE","Solar","0.30"
"27/10/2024 19:00:00 - 27/10/2024 20:00:00","CTA|EE","Solar","0.50"
"27/10/2024 20:00:00 - 27/10/2024 21:00:00","CTA|EE","Solar","1.00"
"27/10/2024 21:00:00 - 27/10/2024 22:00:00","CTA|EE","Solar","0.50"
"27/10/2024 22:00:00 - 27/10/2024 23:00:00","CTA|EE","Solar","0.50"
"27/10/2024 23:00:00 - 28/10/2024 00:00:00","CTA|EE","Solar","0.20"
"28/10/2024 00:00:00 - 28/10/2024 01:00:00","CTA|EE","Solar","0.20"
"28/10/2024 01:00:00 - 28/10/2024 02:00:00","CTA|EE","Solar","1.10"
"28/10/2024 02:00:00 - 28/10/2024 03:00:00","CTA|EE","Solar","0.50"
"28/10/2024 03:00:00 - 28/10/2024 04:00:00","CTA|EE","Solar","0.50"
"28/10/2024 04:00:00 - 28/10/2024 05:00:00","CTA|EE","Solar","0.40"
"28/10/2024 05:00:00 - 28/10/2024 06:00:00","CTA|EE","Solar","0.80"
"28/10/2024 06:00:00 - 28/10/2024 07:00:00","CTA|EE","Solar","8.90"
"28/10/2024 07:00:00 - 28/10/2024 08:00:00","CTA|EE","Solar","112.50"
"28/10/2024 08:00:00 - 28/10/2024 09:00:00","CTA|EE","Solar","281.80"
"28/10/2024 09:00:00 - 28/10/2024 10:00:00","CTA|EE","Solar","339.10"
"28/10/2024 10:00:00 - 28/10/2024 11:00:00","CTA|EE","Solar","339.00"
"28/10/2024 11:00:00 - 28/10/2024 12:00:00","CTA|EE","Solar","328.50"
"28/10/2024 12:00:00 - 28/10/2024 13:00:00","CTA|EE","Solar","242.10"
"28/10/2024 13:00:00 - 28/10/2024 14:00:00","CTA|EE","Solar","117.20"
"28/10/2024 14:00:00 - 28/10/2024 15:00:00","CTA|EE","Solar","38.50"
"28/10/2024 15:00:00 - 28/10/2024 16:00:00","CTA|EE","Solar","5.20"
"28/10/2024 16:00:00 - 28/10/2024 17:00:00","CTA|EE","Solar","3.40"
"28/10/2024 17:00:00 - 28/10/2024 18:00:00","CTA|EE","Solar","1.40"
"28/10/2024 18:00:00 - 28/10/2024 19:00:00","CTA|EE","Solar","0.70"
"28/10/2024 19:00:00 - 28/10/2024 20:00:00","CTA|EE","Solar","0.60"
"28/10/2024 20:00:00 - 28/10/2024 21:00:00","CTA|EE","Solar","0.60"
"28/10/2024 21:00:00 - 28/10/2024 22:00:00","CTA|EE","Solar","0.50"
"28/10/2024 22:00:00 - 28/10/2024 23:00:00","CTA|EE","Solar","0.50"
"28/10/2024 23:00:00 - 29/10/2024 00:00:00","CTA|EE","Solar","0.70"
"29/10/2024 00:00:00 - 29/10/2024 01:00:00","CTA|EE","Solar","0.50"
"29/10/2024 01:00:00 - 29/10/2024 02:00:00","CTA|EE","Solar","0.50"
"29/10/2024 02:00:00 - 29/10/2024 03:00:00","CTA|EE","Solar","0.40"
"29/10/2024 03:00:00 - 29/10/2024 04:00:00","CTA|EE","Solar","0.40"
"29/10/2024 04:00:00 - 29/10/2024 05:00:00","CTA|EE","Solar","0.50"
"29/10/2024 05:00:00 - 29/10/2024 06:00:00","CTA|EE","Solar","1.00"
"29/10/2024 06:00:00 - 29/10/2024 07:00:00","CTA|EE","Solar","9.80"
"29/10/2024 07:00:00 - 29/10/2024 08:00:00","CTA|EE","Solar","123.90"
"29/10/2024 08:00:00 - 29/10/2024 09:00:00","CTA|EE","Solar","334.50"
"29/10/2024 09:00:00 - 29/10/2024 10:00:00","CTA|EE","Solar","493.50"
"29/10/2024 10:00:00 - 29/10/2024 11:00:00","CTA|EE","Solar","550.10"
"29/10/2024 11:00:00 - 29/10/2024 12:00:00","CTA|EE","Solar","514.20"
"29/10/2024 12:00:00 - 29/10/2024 13:00:00","CTA|EE","Solar","429.40"
"29/10/2024 13:00:00 - 29/10/2024 14:00:00","CTA|EE","Solar","283.40"
"29/10/2024 14:00:00 - 29/10/2024 15:00:00","CTA|EE","Solar","92.30"
"29/10/2024 15:00:00 - 29/10/2024 16:00:00","CTA|EE","Solar","10.20"
"29/10/2024 16:00:00 - 29/10/2024 17:00:00","CTA|EE","Solar","1.30"
"29/10/2024 17:00:00 - 29/10/2024 18:00:00","CTA|EE","Solar","2.20"
"29/10/2024 18:00:00 - 29/10/2024 19:00:00","CTA|EE","Solar","1.40"
"29/10/2024 19:00:00 - 29/10/2024 20:00:00","CTA|EE","Solar","0.70"
"29/10/2024 20:00:00 - 29/10/2024 21:00:00","CTA|EE","Solar","0.70"
"29/10/2024 21:00:00 - 29/10/2024 22:00:00","CTA|EE","Solar","0.60"
"29/10/2024 22:00:00 - 29/10/2024 23:00:00","CTA|EE","Solar","1.00"
"29/10/2024 23:00:00 - 30/10/2024 00:00:00","CTA|EE","Solar","1.00"
"30/10/2024 00:00:00 - 30/10/2024 01:00:00","CTA|EE","Solar","1.20"
"30/10/2024 01:00:00 - 30/10/2024 02:00:00","CTA|EE","Solar","0.60"
"30/10/2024 02:00:00 - 30/10/2024 03:00:00","CTA|EE","Solar","0.50"
"30/10/2024 03:00:00 - 30/10/2024 04:00:00","CTA|EE","Solar","0.50"
"30/10/2024 04:00:00 - 30/10/2024 05:00:00","CTA|EE","Solar","0.50"
"30/10/2024 05:00:00 - 30/10/2024 06:00:00","CTA|EE","Solar","0.80"
"30/10/2024 06:00:00 - 30/10/2024 07:00:00","CTA|EE","Solar","1.90"
"30/10/2024 07:00:00 - 30/10/2024 08:00:00","CTA|EE","Solar","22.00"
"30/10/2024 08:00:00 - 30/10/2024 09:00:00","CTA|EE","Solar","76.90"
"30/10/2024 09:00:00 - 30/10/2024 10:00:00","CTA|EE","Solar","128.20"
"30/10/2024 10:00:00 - 30/10/2024 11:00:00","CTA|EE","Solar","153.90"
"30/10/2024 11:00:00 - 30/10/2024 12:00:00","CTA|EE","Solar","217.30"
"30/10/2024 12:00:00 - 30/10/2024 13:00:00","CTA|EE","Solar","175.50"
"30/10/2024 13:00:00 - 30/10/2024 14:00:00","CTA|EE","Solar","136.20"
"30/10/2024 14:00:00 - 30/10/2024 15:00:00","CTA|EE","Solar","55.10"
"30/10/2024 15:00:00 - 30/10/2024 16:00:00","CTA|EE","Solar","4.40"
"30/10/2024 16:00:00 - 30/10/2024 17:00:00","CTA|EE","Solar","1.10"
"30/10/2024 17:00:00 - 30/10/2024 18:00:00","CTA|EE","Solar","1.60"
"30/10/2024 18:00:00 - 30/10/2024 19:00:00","CTA|EE","Solar","1.00"
"30/10/2024 19:00:00 - 30/10/2024 20:00:00","CTA|EE","Solar","0.50"
"30/10/2024 20:00:00 - 30/10/2024 21:00:00","CTA|EE","Solar","0.50"
"30/10/2024 21:00:00 - 30/10/2024 22:00:00","CTA|EE","Solar","0.40"
"30/10/2024 22:00:00 - 30/10/2024 23:00:00","CTA|EE","Solar","0.60"
"30/10/2024 23:00:00 - 31/10/2024 00:00:00","CTA|EE","Solar","0.50"
"31/10/2024 00:00:00 - 31/10/2024 01:00:00","CTA|EE","Solar","0.30"
"31/10/2024 01:00:00 - 31/10/2024 02:00:00","CTA|EE","Solar","0.60"
"31/10/2024 02:00:00 - 31/10/2024 03:00:00","CTA|EE","Solar","1.20"
"31/10/2024 03:00:00 - 31/10/2024 04:00:00","CTA|EE","Solar","0.30"
"31/10/2024 04:00:00 - 31/10/2024 05:00:00","CTA|EE","Solar","0.30"
"31/10/2024 05:00:00 - 31/10/2024 06:00:00","CTA|EE","Solar","0.60"
"31/10/2024 06:00:00 - 31/10/2024 07:00:00","CTA|EE","Solar","7.70"
"31/10/2024 07:00:00 - 31/10/2024 08:00:00","CTA|EE","Solar","39.50"
"31/10/2024 08:00:00 - 31/10/2024 09:00:00","CTA|EE","Solar","80.60"
"31/10/2024 09:00:00 - 31/10/2024 10:00:00","CTA|EE","Solar","133.70"
"31/10/2024 10:00:00 - 31/10/2024 11:00:00","CTA|EE","Solar","170.20"
"31/10/2024 11:00:00 - 31/10/2024 12:00:00","CTA|EE","Solar","117.60"
"31/10/2024 12:00:00 - 31/10/2024 13:00:00","CTA|EE","Solar","66.50"
"31/10/2024 13:00:00 - 31/10/2024 14:00:00","CTA|EE","Solar","37.90"
"31/10/2024 14:00:00 - 31/10/2024 15:00:00","CTA|EE","Solar","14.80"
"31/10/2024 15:00:00 - 31/10/2024 16:00:00","CTA|EE","Solar","1.00"
"31/10/2024 16:00:00 - 31/10/2024 17:00:00","CTA|EE","Solar","0.50"
"31/10/2024 17:00:00 - 31/10/2024 18:00:00","CTA|EE","Solar","1.90"
"31/10/2024 18:00:00 - 31/10/2024 19:00:00","CTA|EE","Solar","0.40"
"31/10/2024 19:00:00 - 31/10/2024 20:00:00","CTA|EE","Solar","0.40"
"31/10/2024 20:00:00 - 31/10/2024 21:00:00","CTA|EE","Solar","0.40"
"31/10/2024 21:00:00 - 31/10/2024 22:00:00","CTA|EE","Solar","0.30"
"31/10/2024 22:00:00 - 31/10/2024 23:00:00","CTA|EE","Solar","0.30"
"31/10/2024 23:00:00 - 01/11/2024 00:00:00","CTA|EE","Solar","0.20"
"01/11/2024 00:00:00 - 01/11/2024 01:00:00","CTA|EE","Solar","0.20"
"01/11/2024 01:00:00 - 01/11/2024 02:00:00","CTA|EE","Solar","0.40"
"01/11/2024 02:00:00 - 01/11/2024 03:00:00","CTA|EE","Solar","0.80"
"01/11/2024 03:00:00 - 01/11/2024 04:00:00","CTA|EE","Solar","0.20"
"01/11/2024 04:00:00 - 01/11/2024 05:00:00","CTA|EE","Solar","0.20"
"01/11/2024 05:00:00 - 01/11/2024 06:00:00","CTA|EE","Solar","0.30"
"01/11/2024 06:00:00 - 01/11/2024 07:00:00","CTA|EE","Solar","0.70"
"01/11/2024 07:00:00 - 01/11/2024 08:00:00","CTA|EE","Solar","7.00"
"01/11/2024 08:00:00 - 01/11/2024 09:00:00","CTA|EE","Solar","20.10"
"01/11/2024 09:00:00 - 01/11/2024 10:00:00","CTA|EE","Solar","38.00"
"01/11/2024 10:00:00 - 01/11/2024 11:00:00","CTA|EE","Solar","57.80"
"01/11/2024 11:00:00 - 01/11/2024 12:00:00","CTA|EE","Solar","78.30"
"01/11/2024 12:00:00 - 01/11/2024 13:00:00","CTA|EE","Solar","73.30"
"01/11/2024 13:00:00 - 01/11/2024 14:00:00","CTA|EE","Solar","56.00"
"01/11/2024 14:00:00 - 01/11/2024 15:00:00","CTA|EE","Solar","22.90"
"01/11/2024 15:00:00 - 01/11/2024 16:00:00","CTA|EE","Solar","2.10"
"01/11/2024 16:00:00 - 01/11/2024 17:00:00","CTA|EE","Solar","0.60"
"01/11/2024 17:00:00 - 01/11/2024 18:00:00","CTA|EE","Solar","0.80"
"01/11/2024 18:00:00 - 01/11/2024 19:00:00","CTA|EE","Solar","0.60"
"01/11/2024 19:00:00 - 01/11/2024 20:00:00","CTA|EE","Solar","0.30"
"01/11/2024 20:00:00 - 01/11/2024 21:00:00","CTA|EE","Solar","0.30"
"01/11/2024 21:00:00 - 01/11/2024 22:00:00","CTA|EE","Solar","0.20"
"01/11/2024 22:00:00 - 01/11/2024 23:00:00","CTA|EE","Solar","0.70"
"01/11/2024 23:00:00 - 02/11/2024 00:00:00","CTA|EE","Solar","0.70"
"02/11/2024 00:00:00 - 02/11/2024 01:00:00","CTA|EE","Solar","0.20"
"02/11/2024 01:00:00 - 02/11/2024 02:00:00","CTA|EE","Solar","0.40"
"02/11/2024 02:00:00 - 02/11/2024 03:00:00","CTA|EE","Solar","0.50"
"02/11/2024 03:00:00 - 02/11/2024 04:00:00","CTA|EE","Solar","0.50"
"02/11/2024 04:00:00 - 02/11/2024 05:00:00","CTA|EE","Solar","0.40"
"02/11/2024 05:00:00 - 02/11/2024 06:00:00","CTA|EE","Solar","0.30"
"02/11/2024 06:00:00 - 02/11/2024 07:00:00","CTA|EE","Solar","1.80"
"02/11/2024 07:00:00 - 02/11/2024 08:00:00","CTA|EE","Solar","17.40"
"02/11/2024 08:00:00 - 02/11/2024 09:00:00","CTA|EE","Solar","85.00"
"02/11/2024 09:00:00 - 02/11/2024 10:00:00","CTA|EE","Solar","177.50"
"02/11/2024 10:00:00 - 02/11/2024 11:00:00","CTA|EE","Solar","216.70"
"02/11/2024 11:00:00 - 02/11/2024 12:00:00","CTA|EE","Solar","245.20"
"02/11/2024 12:00:00 - 02/11/2024 13:00:00","CTA|EE","Solar","199.60"
"02/11/2024 13:00:00 - 02/11/2024 14:00:00","CTA|EE","Solar","119.70"
"02/11/2024 14:00:00 - 02/11/2024 15:00:00","CTA|EE","Solar","43.80"
"02/11/2024 15:00:00 - 02/11/2024 16:00:00","CTA|EE","Solar","3.30"
"02/11/2024 16:00:00 - 02/11/2024 17:00:00","CTA|EE","Solar","1.20"
"02/11/2024 17:00:00 - 02/11/2024 18:00:00","CTA|EE","Solar","1.10"
"02/11/2024 18:00:00 - 02/11/2024 19:00:00","CTA|EE","Solar","0.40"
"02/11/2024 19:00:00 - 02/11/2024 20:00:00","CTA|EE","Solar","0.30"
"02/11/2024 20:00:00 - 02/11/2024 21:00:00","CTA|EE","Solar","0.20"
"02/11/2024 21:00:00 - 02/11/2024 22:00:00","CTA|EE","Solar","0.50"
"02/11/2024 22:00:00 - 02/11/2024 23:00:00","CTA|EE","Solar","0.50"
"02/11/2024 23:00:00 - 03/11/2024 00:00:00","CTA|EE","Solar","0.20"
"03/11/2024 00:00:00 - 03/11/2024 01:00:00","CTA|EE","Solar","0.20"
"03/11/2024 01:00:00 - 03/11/2024 02:00:00","CTA|EE","Solar","0.20"
"03/11/2024 02:00:00 - 03/11/2024 03:00:00","CTA|EE","Solar","0.50"
"03/11/2024 03:00:00 - 03/11/2024 04:00:00","CTA|EE","Solar","0.20"
"03/11/2024 04:00:00 - 03/11/2024 05:00:00","CTA|EE","Solar","0.20"
"03/11/2024 05:00:00 - 03/11/2024 06:00:00","CTA|EE","Solar","0.30"
"03/11/2024 06:00:00 - 03/11/2024 07:00:00","CTA|EE","Solar","0.80"
"03/11/2024 07:00:00 - 03/11/2024 08:00:00","CTA|EE","Solar","6.90"
"03/11/2024 08:00:00 - 03/11/2024 09:00:00","CTA|EE","Solar","18.70"
