"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"13/01/2020 09:00:00 - 13/01/2020 10:00:00","CTA|EE","Biomass","60.80"
"13/01/2020 10:00:00 - 13/01/2020 11:00:00","CTA|EE","Biomass","59.90"
"13/01/2020 11:00:00 - 13/01/2020 12:00:00","CTA|EE","Biomass","60.20"
"13/01/2020 12:00:00 - 13/01/2020 13:00:00","CTA|EE","Biomass","60.40"
"13/01/2020 13:00:00 - 13/01/2020 14:00:00","CTA|EE","Biomass","59.80"
"13/01/2020 14:00:00 - 13/01/2020 15:00:00","CTA|EE","Biomass","59.30"
"13/01/2020 15:00:00 - 13/01/2020 16:00:00","CTA|EE","Biomass","64.10"
"13/01/2020 16:00:00 - 13/01/2020 17:00:00","CTA|EE","Biomass","65.50"
"13/01/2020 17:00:00 - 13/01/2020 18:00:00","CTA|EE","Biomass","66.40"
"13/01/2020 18:00:00 - 13/01/2020 19:00:00","CTA|EE","Biomass","67.50"
"13/01/2020 19:00:00 - 13/01/2020 20:00:00","CTA|EE","Biomass","65.30"
"13/01/2020 20:00:00 - 13/01/2020 21:00:00","CTA|EE","Biomass","64.60"
"13/01/2020 21:00:00 - 13/01/2020 22:00:00","CTA|EE","Biomass","63.50"
"13/01/2020 22:00:00 - 13/01/2020 23:00:00","CTA|EE","Biomass","65.10"
"13/01/2020 23:00:00 - 14/01/2020 00:00:00","CTA|EE","Biomass","65.40"
"14/01/2020 00:00:00 - 14/01/2020 01:00:00","CTA|EE","Biomass","64.80"
"14/01/2020 01:00:00 - 14/01/2020 02:00:00","CTA|EE","Biomass","63.50"
"14/01/2020 02:00:00 - 14/01/2020 03:00:00","CTA|EE","Biomass","63.70"
"14/01/2020 03:00:00 - 14/01/2020 04:00:00","CTA|EE","Biomass","60.40"
"14/01/2020 04:00:00 - 14/01/2020 05:00:00","CTA|EE","Biomass","62.30"
"14/01/2020 05:00:00 - 14/01/2020 06:00:00","CTA|EE","Biomass","61.30"
"14/01/2020 06:00:00 - 14/01/2020 07:00:00","CTA|EE","Biomass","59.60"
"14/01/2020 07:00:00 - 14/01/2020 08:00:00","CTA|EE","Biomass","60.10"
"14/01/2020 08:00:00 - 14/01/2020 09:00:00","CTA|EE","Biomass","60.50"
"14/01/2020 09:00:00 - 14/01/2020 10:00:00","CTA|EE","Biomass","60.70"
"14/01/2020 10:00:00 - 14/01/2020 11:00:00","CTA|EE","Biomass","61.10"
"14/01/2020 11:00:00 - 14/01/2020 12:00:00","CTA|EE","Biomass","62.50"
"14/01/2020 12:00:00 - 14/01/2020 13:00:00","CTA|EE","Biomass","62.50"
"14/01/2020 13:00:00 - 14/01/2020 14:00:00","CTA|EE","Biomass","62.60"
"14/01/2020 14:00:00 - 14/01/2020 15:00:00","CTA|EE","Biomass","64.00"
"14/01/2020 15:00:00 - 14/01/2020 16:00:00","CTA|EE","Biomass","67.20"
"14/01/2020 16:00:00 - 14/01/2020 17:00:00","CTA|EE","Biomass","66.60"
"14/01/2020 17:00:00 - 14/01/2020 18:00:00","CTA|EE","Biomass","65.80"
"14/01/2020 18:00:00 - 14/01/2020 19:00:00","CTA|EE","Biomass","67.90"
"14/01/2020 19:00:00 - 14/01/2020 20:00:00","CTA|EE","Biomass","65.50"
"14/01/2020 20:00:00 - 14/01/2020 21:00:00","CTA|EE","Biomass","65.30"
"14/01/2020 21:00:00 - 14/01/2020 22:00:00","CTA|EE","Biomass","64.00"
"14/01/2020 22:00:00 - 14/01/2020 23:00:00","CTA|EE","Biomass","66.00"
"14/01/2020 23:00:00 - 15/01/2020 00:00:00","CTA|EE","Biomass","66.10"
"15/01/2020 00:00:00 - 15/01/2020 01:00:00","CTA|EE","Biomass","65.40"
"15/01/2020 01:00:00 - 15/01/2020 02:00:00","CTA|EE","Biomass","63.30"
"15/01/2020 02:00:00 - 15/01/2020 03:00:00","CTA|EE","Biomass","63.70"
"15/01/2020 03:00:00 - 15/01/2020 04:00:00","CTA|EE","Biomass","60.80"
"15/01/2020 04:00:00 - 15/01/2020 05:00:00","CTA|EE","Biomass","62.50"
"15/01/2020 05:00:00 - 15/01/2020 06:00:00","CTA|EE","Biomass","62.20"
"15/01/2020 06:00:00 - 15/01/2020 07:00:00","CTA|EE","Biomass","60.10"
"15/01/2020 07:00:00 - 15/01/2020 08:00:00","CTA|EE","Biomass","61.20"
"15/01/2020 08:00:00 - 15/01/2020 09:00:00","CTA|EE","Biomass","59.60"
"15/01/2020 09:00:00 - 15/01/2020 10:00:00","CTA|EE","Biomass","61.60"
"15/01/2020 10:00:00 - 15/01/2020 11:00:00","CTA|EE","Biomass","62.20"
"15/01/2020 11:00:00 - 15/01/2020 12:00:00","CTA|EE","Biomass","63.40"
"15/01/2020 12:00:00 - 15/01/2020 13:00:00","CTA|EE","Biomass","61.70"
"15/01/2020 13:00:00 - 15/01/2020 14:00:00","CTA|EE","Biomass","61.90"
"15/01/2020 14:00:00 - 15/01/2020 15:00:00","CTA|EE","Biomass","62.50"
"15/01/2020 15:00:00 - 15/01/2020 16:00:00","CTA|EE","Biomass","66.50"
"15/01/2020 16:00:00 - 15/01/2020 17:00:00","CTA|EE","Biomass","69.30"
"15/01/2020 17:00:00 - 15/01/2020 18:00:00","CTA|EE","Biomass","68.80"
"15/01/2020 18:00:00 - 15/01/2020 19:00:00","CTA|EE","Biomass","66.80"
"15/01/2020 19:00:00 - 15/01/2020 20:00:00","CTA|EE","Biomass","63.80"
"15/01/2020 20:00:00 - 15/01/2020 21:00:00","CTA|EE","Biomass","63.40"
"15/01/2020 21:00:00 - 15/01/2020 22:00:00","CTA|EE","Biomass","62.70"
"15/01/2020 22:00:00 - 15/01/2020 23:00:00","CTA|EE","Biomass","64.30"
"15/01/2020 23:00:00 - 16/01/2020 00:00:00","CTA|EE","Biomass","64.40"
"16/01/2020 00:00:00 - 16/01/2020 01:00:00","CTA|EE","Biomass","63.00"
"16/01/2020 01:00:00 - 16/01/2020 02:00:00","CTA|EE","Biomass","61.10"
"16/01/2020 02:00:00 - 16/01/2020 03:00:00","CTA|EE","Biomass","62.30"
"16/01/2020 03:00:00 - 16/01/2020 04:00:00","CTA|EE","Biomass","59.60"
"16/01/2020 04:00:00 - 16/01/2020 05:00:00","CTA|EE","Biomass","61.90"
"16/01/2020 05:00:00 - 16/01/2020 06:00:00","CTA|EE","Biomass","61.80"
"16/01/2020 06:00:00 - 16/01/2020 07:00:00","CTA|EE","Biomass","61.30"
"16/01/2020 07:00:00 - 16/01/2020 08:00:00","CTA|EE","Biomass","62.10"
"16/01/2020 08:00:00 - 16/01/2020 09:00:00","CTA|EE","Biomass","60.50"
"16/01/2020 09:00:00 - 16/01/2020 10:00:00","CTA|EE","Biomass","51.10"
"16/01/2020 10:00:00 - 16/01/2020 11:00:00","CTA|EE","Biomass","44.40"
"16/01/2020 11:00:00 - 16/01/2020 12:00:00","CTA|EE","Biomass","54.80"
"16/01/2020 12:00:00 - 16/01/2020 13:00:00","CTA|EE","Biomass","62.50"
"16/01/2020 13:00:00 - 16/01/2020 14:00:00","CTA|EE","Biomass","62.50"
"16/01/2020 14:00:00 - 16/01/2020 15:00:00","CTA|EE","Biomass","62.90"
"16/01/2020 15:00:00 - 16/01/2020 16:00:00","CTA|EE","Biomass","67.50"
"16/01/2020 16:00:00 - 16/01/2020 17:00:00","CTA|EE","Biomass","68.60"
"16/01/2020 17:00:00 - 16/01/2020 18:00:00","CTA|EE","Biomass","68.90"
"16/01/2020 18:00:00 - 16/01/2020 19:00:00","CTA|EE","Biomass","69.00"
"16/01/2020 19:00:00 - 16/01/2020 20:00:00","CTA|EE","Biomass","66.90"
"16/01/2020 20:00:00 - 16/01/2020 21:00:00","CTA|EE","Biomass","66.20"
"16/01/2020 21:00:00 - 16/01/2020 22:00:00","CTA|EE","Biomass","65.00"
"16/01/2020 22:00:00 - 16/01/2020 23:00:00","CTA|EE","Biomass","66.60"
"16/01/2020 23:00:00 - 17/01/2020 00:00:00","CTA|EE","Biomass","67.00"
"17/01/2020 00:00:00 - 17/01/2020 01:00:00","CTA|EE","Biomass","66.20"
"17/01/2020 01:00:00 - 17/01/2020 02:00:00","CTA|EE","Biomass","64.50"
"17/01/2020 02:00:00 - 17/01/2020 03:00:00","CTA|EE","Biomass","65.40"
"17/01/2020 03:00:00 - 17/01/2020 04:00:00","CTA|EE","Biomass","62.40"
"17/01/2020 04:00:00 - 17/01/2020 05:00:00","CTA|EE","Biomass","63.50"
"17/01/2020 05:00:00 - 17/01/2020 06:00:00","CTA|EE","Biomass","62.00"
"17/01/2020 06:00:00 - 17/01/2020 07:00:00","CTA|EE","Biomass","61.50"
"17/01/2020 07:00:00 - 17/01/2020 08:00:00","CTA|EE","Biomass","61.50"
"17/01/2020 08:00:00 - 17/01/2020 09:00:00","CTA|EE","Biomass","60.70"
"17/01/2020 09:00:00 - 17/01/2020 10:00:00","CTA|EE","Biomass","61.50"
"17/01/2020 10:00:00 - 17/01/2020 11:00:00","CTA|EE","Biomass","62.80"
"17/01/2020 11:00:00 - 17/01/2020 12:00:00","CTA|EE","Biomass","63.50"
"17/01/2020 12:00:00 - 17/01/2020 13:00:00","CTA|EE","Biomass","66.20"
"17/01/2020 13:00:00 - 17/01/2020 14:00:00","CTA|EE","Biomass","65.70"
"17/01/2020 14:00:00 - 17/01/2020 15:00:00","CTA|EE","Biomass","66.80"
"17/01/2020 15:00:00 - 17/01/2020 16:00:00","CTA|EE","Biomass","69.90"
"17/01/2020 16:00:00 - 17/01/2020 17:00:00","CTA|EE","Biomass","66.70"
"17/01/2020 17:00:00 - 17/01/2020 18:00:00","CTA|EE","Biomass","67.10"
"17/01/2020 18:00:00 - 17/01/2020 19:00:00","CTA|EE","Biomass","67.00"
"17/01/2020 19:00:00 - 17/01/2020 20:00:00","CTA|EE","Biomass","65.10"
"17/01/2020 20:00:00 - 17/01/2020 21:00:00","CTA|EE","Biomass","64.20"
"17/01/2020 21:00:00 - 17/01/2020 22:00:00","CTA|EE","Biomass","63.70"
"17/01/2020 22:00:00 - 17/01/2020 23:00:00","CTA|EE","Biomass","65.50"
"17/01/2020 23:00:00 - 18/01/2020 00:00:00","CTA|EE","Biomass","65.80"
"18/01/2020 00:00:00 - 18/01/2020 01:00:00","CTA|EE","Biomass","65.80"
"18/01/2020 01:00:00 - 18/01/2020 02:00:00","CTA|EE","Biomass","63.40"
"18/01/2020 02:00:00 - 18/01/2020 03:00:00","CTA|EE","Biomass","63.90"
"18/01/2020 03:00:00 - 18/01/2020 04:00:00","CTA|EE","Biomass","61.50"
"18/01/2020 04:00:00 - 18/01/2020 05:00:00","CTA|EE","Biomass","63.30"
"18/01/2020 05:00:00 - 18/01/2020 06:00:00","CTA|EE","Biomass","65.70"
"18/01/2020 06:00:00 - 18/01/2020 07:00:00","CTA|EE","Biomass","67.60"
"18/01/2020 07:00:00 - 18/01/2020 08:00:00","CTA|EE","Biomass","66.70"
"18/01/2020 08:00:00 - 18/01/2020 09:00:00","CTA|EE","Biomass","63.90"
"18/01/2020 09:00:00 - 18/01/2020 10:00:00","CTA|EE","Biomass","64.30"
"18/01/2020 10:00:00 - 18/01/2020 11:00:00","CTA|EE","Biomass","63.80"
"18/01/2020 11:00:00 - 18/01/2020 12:00:00","CTA|EE","Biomass","63.80"
"18/01/2020 12:00:00 - 18/01/2020 13:00:00","CTA|EE","Biomass","64.50"
"18/01/2020 13:00:00 - 18/01/2020 14:00:00","CTA|EE","Biomass","63.80"
"18/01/2020 14:00:00 - 18/01/2020 15:00:00","CTA|EE","Biomass","64.80"
"18/01/2020 15:00:00 - 18/01/2020 16:00:00","CTA|EE","Biomass","68.20"
"18/01/2020 16:00:00 - 18/01/2020 17:00:00","CTA|EE","Biomass","69.10"
"18/01/2020 17:00:00 - 18/01/2020 18:00:00","CTA|EE","Biomass","69.40"
"18/01/2020 18:00:00 - 18/01/2020 19:00:00","CTA|EE","Biomass","69.00"
"18/01/2020 19:00:00 - 18/01/2020 20:00:00","CTA|EE","Biomass","66.70"
"18/01/2020 20:00:00 - 18/01/2020 21:00:00","CTA|EE","Biomass","66.60"
"18/01/2020 21:00:00 - 18/01/2020 22:00:00","CTA|EE","Biomass","65.20"
"18/01/2020 22:00:00 - 18/01/2020 23:00:00","CTA|EE","Biomass","66.50"
"18/01/2020 23:00:00 - 19/01/2020 00:00:00","CTA|EE","Biomass","64.20"
"19/01/2020 00:00:00 - 19/01/2020 01:00:00","CTA|EE","Biomass","64.30"
"19/01/2020 01:00:00 - 19/01/2020 02:00:00","CTA|EE","Biomass","62.20"
"19/01/2020 02:00:00 - 19/01/2020 03:00:00","CTA|EE","Biomass","62.60"
"19/01/2020 03:00:00 - 19/01/2020 04:00:00","CTA|EE","Biomass","59.20"
"19/01/2020 04:00:00 - 19/01/2020 05:00:00","CTA|EE","Biomass","61.20"
"19/01/2020 05:00:00 - 19/01/2020 06:00:00","CTA|EE","Biomass","61.20"
"19/01/2020 06:00:00 - 19/01/2020 07:00:00","CTA|EE","Biomass","60.60"
"19/01/2020 07:00:00 - 19/01/2020 08:00:00","CTA|EE","Biomass","62.70"
"19/01/2020 08:00:00 - 19/01/2020 09:00:00","CTA|EE","Biomass","65.10"
"19/01/2020 09:00:00 - 19/01/2020 10:00:00","CTA|EE","Biomass","65.00"
"19/01/2020 10:00:00 - 19/01/2020 11:00:00","CTA|EE","Biomass","64.70"
"19/01/2020 11:00:00 - 19/01/2020 12:00:00","CTA|EE","Biomass","64.90"
"19/01/2020 12:00:00 - 19/01/2020 13:00:00","CTA|EE","Biomass","65.40"
"19/01/2020 13:00:00 - 19/01/2020 14:00:00","CTA|EE","Biomass","66.10"
"19/01/2020 14:00:00 - 19/01/2020 15:00:00","CTA|EE","Biomass","66.50"
"19/01/2020 15:00:00 - 19/01/2020 16:00:00","CTA|EE","Biomass","70.00"
"19/01/2020 16:00:00 - 19/01/2020 17:00:00","CTA|EE","Biomass","70.40"
"19/01/2020 17:00:00 - 19/01/2020 18:00:00","CTA|EE","Biomass","70.90"
"19/01/2020 18:00:00 - 19/01/2020 19:00:00","CTA|EE","Biomass","70.80"
"19/01/2020 19:00:00 - 19/01/2020 20:00:00","CTA|EE","Biomass","68.40"
"19/01/2020 20:00:00 - 19/01/2020 21:00:00","CTA|EE","Biomass","67.90"
"19/01/2020 21:00:00 - 19/01/2020 22:00:00","CTA|EE","Biomass","67.20"
"19/01/2020 22:00:00 - 19/01/2020 23:00:00","CTA|EE","Biomass","67.70"
"19/01/2020 23:00:00 - 20/01/2020 00:00:00","CTA|EE","Biomass","67.80"
"20/01/2020 00:00:00 - 20/01/2020 01:00:00","CTA|EE","Biomass","67.70"
"20/01/2020 01:00:00 - 20/01/2020 02:00:00","CTA|EE","Biomass","65.30"
"20/01/2020 02:00:00 - 20/01/2020 03:00:00","CTA|EE","Biomass","65.60"
"20/01/2020 03:00:00 - 20/01/2020 04:00:00","CTA|EE","Biomass","62.30"
"20/01/2020 04:00:00 - 20/01/2020 05:00:00","CTA|EE","Biomass","64.30"
"20/01/2020 05:00:00 - 20/01/2020 06:00:00","CTA|EE","Biomass","62.50"
"20/01/2020 06:00:00 - 20/01/2020 07:00:00","CTA|EE","Biomass","61.20"
"20/01/2020 07:00:00 - 20/01/2020 08:00:00","CTA|EE","Biomass","61.80"
"20/01/2020 08:00:00 - 20/01/2020 09:00:00","CTA|EE","Biomass","63.20"
"20/01/2020 09:00:00 - 20/01/2020 10:00:00","CTA|EE","Biomass","62.60"
"20/01/2020 10:00:00 - 20/01/2020 11:00:00","CTA|EE","Biomass","63.80"
"20/01/2020 11:00:00 - 20/01/2020 12:00:00","CTA|EE","Biomass","64.00"
"20/01/2020 12:00:00 - 20/01/2020 13:00:00","CTA|EE","Biomass","64.60"
"20/01/2020 13:00:00 - 20/01/2020 14:00:00","CTA|EE","Biomass","64.00"
"20/01/2020 14:00:00 - 20/01/2020 15:00:00","CTA|EE","Biomass","64.70"
"20/01/2020 15:00:00 - 20/01/2020 16:00:00","CTA|EE","Biomass","67.90"
"20/01/2020 16:00:00 - 20/01/2020 17:00:00","CTA|EE","Biomass","68.70"
"20/01/2020 17:00:00 - 20/01/2020 18:00:00","CTA|EE","Biomass","68.80"
"20/01/2020 18:00:00 - 20/01/2020 19:00:00","CTA|EE","Biomass","68.70"
"20/01/2020 19:00:00 - 20/01/2020 20:00:00","CTA|EE","Biomass","68.10"
"20/01/2020 20:00:00 - 20/01/2020 21:00:00","CTA|EE","Biomass","66.20"
"20/01/2020 21:00:00 - 20/01/2020 22:00:00","CTA|EE","Biomass","64.90"
"20/01/2020 22:00:00 - 20/01/2020 23:00:00","CTA|EE","Biomass","66.50"
"20/01/2020 23:00:00 - 21/01/2020 00:00:00","CTA|EE","Biomass","66.60"
"21/01/2020 00:00:00 - 21/01/2020 01:00:00","CTA|EE","Biomass","66.70"
"21/01/2020 01:00:00 - 21/01/2020 02:00:00","CTA|EE","Biomass","64.60"
"21/01/2020 02:00:00 - 21/01/2020 03:00:00","CTA|EE","Biomass","64.90"
"21/01/2020 03:00:00 - 21/01/2020 04:00:00","CTA|EE","Biomass","62.10"
"21/01/2020 04:00:00 - 21/01/2020 05:00:00","CTA|EE","Biomass","63.80"
"21/01/2020 05:00:00 - 21/01/2020 06:00:00","CTA|EE","Biomass","62.70"
"21/01/2020 06:00:00 - 21/01/2020 07:00:00","CTA|EE","Biomass","61.90"
"21/01/2020 07:00:00 - 21/01/2020 08:00:00","CTA|EE","Biomass","62.10"
"21/01/2020 08:00:00 - 21/01/2020 09:00:00","CTA|EE","Biomass","63.20"
"21/01/2020 09:00:00 - 21/01/2020 10:00:00","CTA|EE","Biomass","63.70"
"21/01/2020 10:00:00 - 21/01/2020 11:00:00","CTA|EE","Biomass","64.20"
"21/01/2020 11:00:00 - 21/01/2020 12:00:00","CTA|EE","Biomass","64.70"
"21/01/2020 12:00:00 - 21/01/2020 13:00:00","CTA|EE","Biomass","64.80"
"21/01/2020 13:00:00 - 21/01/2020 14:00:00","CTA|EE","Biomass","63.10"
"21/01/2020 14:00:00 - 21/01/2020 15:00:00","CTA|EE","Biomass","64.10"
"21/01/2020 15:00:00 - 21/01/2020 16:00:00","CTA|EE","Biomass","66.80"
"21/01/2020 16:00:00 - 21/01/2020 17:00:00","CTA|EE","Biomass","67.20"
"21/01/2020 17:00:00 - 21/01/2020 18:00:00","CTA|EE","Biomass","67.40"
"21/01/2020 18:00:00 - 21/01/2020 19:00:00","CTA|EE","Biomass","67.40"
"21/01/2020 19:00:00 - 21/01/2020 20:00:00","CTA|EE","Biomass","67.90"
"21/01/2020 20:00:00 - 21/01/2020 21:00:00","CTA|EE","Biomass","66.00"
"21/01/2020 21:00:00 - 21/01/2020 22:00:00","CTA|EE","Biomass","65.40"
"21/01/2020 22:00:00 - 21/01/2020 23:00:00","CTA|EE","Biomass","66.20"
"21/01/2020 23:00:00 - 22/01/2020 00:00:00","CTA|EE","Biomass","65.80"
"22/01/2020 00:00:00 - 22/01/2020 01:00:00","CTA|EE","Biomass","65.60"
"22/01/2020 01:00:00 - 22/01/2020 02:00:00","CTA|EE","Biomass","64.70"
"22/01/2020 02:00:00 - 22/01/2020 03:00:00","CTA|EE","Biomass","64.20"
"22/01/2020 03:00:00 - 22/01/2020 04:00:00","CTA|EE","Biomass","61.40"
"22/01/2020 04:00:00 - 22/01/2020 05:00:00","CTA|EE","Biomass","63.60"
"22/01/2020 05:00:00 - 22/01/2020 06:00:00","CTA|EE","Biomass","63.40"
"22/01/2020 06:00:00 - 22/01/2020 07:00:00","CTA|EE","Biomass","62.70"
"22/01/2020 07:00:00 - 22/01/2020 08:00:00","CTA|EE","Biomass","63.10"
"22/01/2020 08:00:00 - 22/01/2020 09:00:00","CTA|EE","Biomass","65.10"
"22/01/2020 09:00:00 - 22/01/2020 10:00:00","CTA|EE","Biomass","66.50"
"22/01/2020 10:00:00 - 22/01/2020 11:00:00","CTA|EE","Biomass","67.00"
"22/01/2020 11:00:00 - 22/01/2020 12:00:00","CTA|EE","Biomass","67.70"
"22/01/2020 12:00:00 - 22/01/2020 13:00:00","CTA|EE","Biomass","67.60"
"22/01/2020 13:00:00 - 22/01/2020 14:00:00","CTA|EE","Biomass","65.60"
"22/01/2020 14:00:00 - 22/01/2020 15:00:00","CTA|EE","Biomass","64.70"
"22/01/2020 15:00:00 - 22/01/2020 16:00:00","CTA|EE","Biomass","65.90"
"22/01/2020 16:00:00 - 22/01/2020 17:00:00","CTA|EE","Biomass","66.90"
"22/01/2020 17:00:00 - 22/01/2020 18:00:00","CTA|EE","Biomass","67.10"
"22/01/2020 18:00:00 - 22/01/2020 19:00:00","CTA|EE","Biomass","66.70"
"22/01/2020 19:00:00 - 22/01/2020 20:00:00","CTA|EE","Biomass","66.00"
"22/01/2020 20:00:00 - 22/01/2020 21:00:00","CTA|EE","Biomass","64.10"
"22/01/2020 21:00:00 - 22/01/2020 22:00:00","CTA|EE","Biomass","63.90"
"22/01/2020 22:00:00 - 22/01/2020 23:00:00","CTA|EE","Biomass","63.50"
"22/01/2020 23:00:00 - 23/01/2020 00:00:00","CTA|EE","Biomass","57.40"
"23/01/2020 00:00:00 - 23/01/2020 01:00:00","CTA|EE","Biomass","61.70"
"23/01/2020 01:00:00 - 23/01/2020 02:00:00","CTA|EE","Biomass","64.30"
"23/01/2020 02:00:00 - 23/01/2020 03:00:00","CTA|EE","Biomass","64.70"
"23/01/2020 03:00:00 - 23/01/2020 04:00:00","CTA|EE","Biomass","62.10"
"23/01/2020 04:00:00 - 23/01/2020 05:00:00","CTA|EE","Biomass","64.30"
"23/01/2020 05:00:00 - 23/01/2020 06:00:00","CTA|EE","Biomass","63.70"
"23/01/2020 06:00:00 - 23/01/2020 07:00:00","CTA|EE","Biomass","63.70"
"23/01/2020 07:00:00 - 23/01/2020 08:00:00","CTA|EE","Biomass","65.20"
"23/01/2020 08:00:00 - 23/01/2020 09:00:00","CTA|EE","Biomass","64.70"
"23/01/2020 09:00:00 - 23/01/2020 10:00:00","CTA|EE","Biomass","64.40"
"23/01/2020 10:00:00 - 23/01/2020 11:00:00","CTA|EE","Biomass","66.80"
"23/01/2020 11:00:00 - 23/01/2020 12:00:00","CTA|EE","Biomass","68.60"
"23/01/2020 12:00:00 - 23/01/2020 13:00:00","CTA|EE","Biomass","69.00"
"23/01/2020 13:00:00 - 23/01/2020 14:00:00","CTA|EE","Biomass","68.00"
"23/01/2020 14:00:00 - 23/01/2020 15:00:00","CTA|EE","Biomass","68.40"
"23/01/2020 15:00:00 - 23/01/2020 16:00:00","CTA|EE","Biomass","71.10"
"23/01/2020 16:00:00 - 23/01/2020 17:00:00","CTA|EE","Biomass","72.20"
"23/01/2020 17:00:00 - 23/01/2020 18:00:00","CTA|EE","Biomass","71.90"
"23/01/2020 18:00:00 - 23/01/2020 19:00:00","CTA|EE","Biomass","72.00"
"23/01/2020 19:00:00 - 23/01/2020 20:00:00","CTA|EE","Biomass","71.60"
"23/01/2020 20:00:00 - 23/01/2020 21:00:00","CTA|EE","Biomass","69.70"
"23/01/2020 21:00:00 - 23/01/2020 22:00:00","CTA|EE","Biomass","69.40"
"23/01/2020 22:00:00 - 23/01/2020 23:00:00","CTA|EE","Biomass","70.80"
"23/01/2020 23:00:00 - 24/01/2020 00:00:00","CTA|EE","Biomass","71.30"
"24/01/2020 00:00:00 - 24/01/2020 01:00:00","CTA|EE","Biomass","71.20"
"24/01/2020 01:00:00 - 24/01/2020 02:00:00","CTA|EE","Biomass","69.70"
"24/01/2020 02:00:00 - 24/01/2020 03:00:00","CTA|EE","Biomass","69.70"
"24/01/2020 03:00:00 - 24/01/2020 04:00:00","CTA|EE","Biomass","67.20"
"24/01/2020 04:00:00 - 24/01/2020 05:00:00","CTA|EE","Biomass","69.10"
"24/01/2020 05:00:00 - 24/01/2020 06:00:00","CTA|EE","Biomass","68.80"
"24/01/2020 06:00:00 - 24/01/2020 07:00:00","CTA|EE","Biomass","68.20"
"24/01/2020 07:00:00 - 24/01/2020 08:00:00","CTA|EE","Biomass","68.30"
"24/01/2020 08:00:00 - 24/01/2020 09:00:00","CTA|EE","Biomass","68.20"
"24/01/2020 09:00:00 - 24/01/2020 10:00:00","CTA|EE","Biomass","68.10"
"24/01/2020 10:00:00 - 24/01/2020 11:00:00","CTA|EE","Biomass","68.00"
"24/01/2020 11:00:00 - 24/01/2020 12:00:00","CTA|EE","Biomass","68.60"
"24/01/2020 12:00:00 - 24/01/2020 13:00:00","CTA|EE","Biomass","68.70"
"24/01/2020 13:00:00 - 24/01/2020 14:00:00","CTA|EE","Biomass","67.00"
"24/01/2020 14:00:00 - 24/01/2020 15:00:00","CTA|EE","Biomass","68.30"
"24/01/2020 15:00:00 - 24/01/2020 16:00:00","CTA|EE","Biomass","71.50"
"24/01/2020 16:00:00 - 24/01/2020 17:00:00","CTA|EE","Biomass","72.10"
"24/01/2020 17:00:00 - 24/01/2020 18:00:00","CTA|EE","Biomass","72.60"
"24/01/2020 18:00:00 - 24/01/2020 19:00:00","CTA|EE","Biomass","72.40"
"24/01/2020 19:00:00 - 24/01/2020 20:00:00","CTA|EE","Biomass","72.10"
"24/01/2020 20:00:00 - 24/01/2020 21:00:00","CTA|EE","Biomass","70.20"
"24/01/2020 21:00:00 - 24/01/2020 22:00:00","CTA|EE","Biomass","69.80"
"24/01/2020 22:00:00 - 24/01/2020 23:00:00","CTA|EE","Biomass","72.00"
"24/01/2020 23:00:00 - 25/01/2020 00:00:00","CTA|EE","Biomass","72.50"
"25/01/2020 00:00:00 - 25/01/2020 01:00:00","CTA|EE","Biomass","72.50"
"25/01/2020 01:00:00 - 25/01/2020 02:00:00","CTA|EE","Biomass","70.40"
"25/01/2020 02:00:00 - 25/01/2020 03:00:00","CTA|EE","Biomass","71.10"
"25/01/2020 03:00:00 - 25/01/2020 04:00:00","CTA|EE","Biomass","68.20"
"25/01/2020 04:00:00 - 25/01/2020 05:00:00","CTA|EE","Biomass","70.20"
"25/01/2020 05:00:00 - 25/01/2020 06:00:00","CTA|EE","Biomass","70.50"
"25/01/2020 06:00:00 - 25/01/2020 07:00:00","CTA|EE","Biomass","70.50"
"25/01/2020 07:00:00 - 25/01/2020 08:00:00","CTA|EE","Biomass","70.60"
"25/01/2020 08:00:00 - 25/01/2020 09:00:00","CTA|EE","Biomass","70.60"
"25/01/2020 09:00:00 - 25/01/2020 10:00:00","CTA|EE","Biomass","70.10"
"25/01/2020 10:00:00 - 25/01/2020 11:00:00","CTA|EE","Biomass","70.70"
"25/01/2020 11:00:00 - 25/01/2020 12:00:00","CTA|EE","Biomass","71.60"
"25/01/2020 12:00:00 - 25/01/2020 13:00:00","CTA|EE","Biomass","71.30"
"25/01/2020 13:00:00 - 25/01/2020 14:00:00","CTA|EE","Biomass","69.10"
"25/01/2020 14:00:00 - 25/01/2020 15:00:00","CTA|EE","Biomass","70.40"
"25/01/2020 15:00:00 - 25/01/2020 16:00:00","CTA|EE","Biomass","73.40"
"25/01/2020 16:00:00 - 25/01/2020 17:00:00","CTA|EE","Biomass","74.20"
"25/01/2020 17:00:00 - 25/01/2020 18:00:00","CTA|EE","Biomass","74.10"
"25/01/2020 18:00:00 - 25/01/2020 19:00:00","CTA|EE","Biomass","74.20"
"25/01/2020 19:00:00 - 25/01/2020 20:00:00","CTA|EE","Biomass","73.50"
"25/01/2020 20:00:00 - 25/01/2020 21:00:00","CTA|EE","Biomass","71.60"
"25/01/2020 21:00:00 - 25/01/2020 22:00:00","CTA|EE","Biomass","70.80"
"25/01/2020 22:00:00 - 25/01/2020 23:00:00","CTA|EE","Biomass","72.40"
"25/01/2020 23:00:00 - 26/01/2020 00:00:00","CTA|EE","Biomass","72.60"
